"","X","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","assign","date"
"2971",2971,1,1,1,1,1,1,2,0,1,2,"after",2022-02-06
"2972",2972,1,1,1,2,1,1,1,2,2,2,"after",2022-02-06
"2973",2973,0,0,0,0,1,1,0,1,2,1,"after",2022-02-06
"2974",2974,2,1,0,2,1,0,0,0,1,3,"after",2022-02-06
"2975",2975,1,1,0,0,1,1,1,1,1,2,"after",2022-02-05
"2976",2976,0,1,0,1,0,0,0,0,0,0,"after",2022-02-05
"2977",2977,0,1,0,0,1,0,0,2,0,1,"after",2022-02-05
"2978",2978,0,0,0,0,1,0,0,0,0,1,"after",2022-02-05
"2979",2979,1,0,0,1,0,1,0,0,1,0,"after",2022-02-05
"2980",2980,0,0,0,0,0,0,0,1,0,0,"after",2022-02-05
"2981",2981,0,0,0,0,0,0,0,1,0,0,"after",2022-02-05
"2982",2982,2,1,1,1,1,1,1,0,2,2,"after",2022-02-05
"2983",2983,2,1,1,1,1,1,1,0,2,2,"after",2022-02-05
"2984",2984,0,0,0,0,0,0,0,0,0,1,"after",2022-02-05
"2985",2985,0,3,0,0,1,0,1,5,0,7,"after",2022-02-05
"2986",2986,0,0,0,0,0,0,0,0,0,0,"after",2022-02-05
"2987",2987,1,1,0,1,1,0,0,1,1,1,"after",2022-02-05
"2988",2988,1,2,1,1,0,2,0,2,2,5,"after",2022-02-05
"2989",2989,2,0,0,0,0,1,0,3,1,3,"after",2022-02-05
"2990",2990,0,0,0,0,1,0,0,1,0,1,"after",2022-02-04
"2991",2991,0,0,0,0,0,0,0,3,1,3,"after",2022-02-04
"2992",2992,0,1,0,0,1,0,0,0,1,2,"after",2022-02-04
"2993",2993,1,1,0,1,0,1,1,1,1,2,"after",2022-02-04
"2994",2994,0,0,0,0,0,1,0,1,1,1,"after",2022-02-04
"2995",2995,0,0,0,0,0,1,0,1,1,2,"after",2022-02-04
"2996",2996,2,1,0,2,0,2,0,3,3,3,"after",2022-02-04
"2997",2997,0,0,0,0,0,0,0,1,2,2,"after",2022-02-04
"2998",2998,0,0,0,0,0,0,0,0,0,0,"after",2022-02-04
"2999",2999,0,0,0,0,0,0,0,0,0,0,"after",2022-02-04
"3000",3000,0,1,0,0,1,0,1,1,1,2,"after",2022-02-04
"3001",3001,0,0,0,1,0,0,0,2,0,1,"after",2022-02-04
"3002",3002,0,2,0,1,0,0,0,1,0,1,"after",2022-02-04
"3003",3003,0,0,0,0,0,0,0,0,0,0,"after",2022-02-04
"3004",3004,0,1,0,0,0,0,1,1,0,1,"after",2022-02-04
"3005",3005,0,0,0,0,0,0,0,0,0,0,"after",2022-02-04
"3006",3006,0,0,0,0,0,0,0,0,0,1,"after",2022-02-04
"3007",3007,0,0,0,0,0,0,0,3,0,2,"after",2022-02-04
"3008",3008,0,0,0,0,0,0,0,2,1,2,"after",2022-02-04
"3009",3009,0,0,0,0,0,0,0,0,1,0,"after",2022-02-04
"3010",3010,1,0,1,0,0,0,0,0,1,0,"after",2022-02-04
"3011",3011,1,0,0,0,0,0,0,0,0,0,"after",2022-02-04
"3012",3012,0,0,0,0,0,0,0,0,0,0,"after",2022-02-04
"3013",3013,0,0,0,0,0,0,0,0,0,0,"after",2022-02-04
"3014",3014,1,0,1,1,0,1,0,0,1,0,"after",2022-02-04
"3015",3015,0,0,0,0,0,0,0,0,0,0,"after",2022-02-04
"3016",3016,0,1,0,2,0,1,0,1,2,5,"after",2022-02-04
"3017",3017,3,1,0,1,0,0,0,3,1,2,"after",2022-02-03
"3018",3018,4,0,4,4,0,3,1,0,6,0,"after",2022-02-03
"3019",3019,1,1,0,1,0,0,0,1,2,0,"after",2022-02-03
"3020",3020,0,1,0,0,1,0,0,0,0,2,"after",2022-02-03
"3021",3021,0,0,0,0,0,0,0,0,0,0,"after",2022-02-03
"3022",3022,1,3,0,1,0,1,0,1,2,3,"after",2022-02-03
"3023",3023,1,2,0,1,1,0,0,0,1,2,"after",2022-02-03
"3024",3024,1,1,0,0,1,0,0,2,1,2,"after",2022-02-03
"3025",3025,1,3,0,0,1,1,1,1,1,3,"after",2022-02-03
"3026",3026,2,3,1,1,2,2,4,2,3,3,"after",2022-02-03
"3027",3027,1,3,1,2,2,1,2,1,1,2,"after",2022-02-03
"3028",3028,0,2,0,0,1,1,0,0,1,1,"after",2022-02-03
"3029",3029,0,0,0,0,0,0,0,0,0,0,"after",2022-02-03
"3030",3030,2,1,2,2,1,1,0,1,1,2,"after",2022-02-03
"3031",3031,0,1,0,0,2,0,0,2,0,2,"after",2022-02-02
"3032",3032,1,1,1,1,1,1,1,2,1,2,"after",2022-02-02
"3033",3033,0,0,0,1,0,0,0,1,0,1,"after",2022-02-02
"3034",3034,0,0,0,0,0,0,0,2,2,2,"after",2022-02-02
"3035",3035,1,0,0,1,0,0,0,1,0,1,"after",2022-02-02
"3036",3036,1,0,2,1,1,1,0,1,3,1,"after",2022-02-02
"3037",3037,0,1,0,0,1,1,0,1,0,1,"after",2022-02-02
"3038",3038,0,0,0,0,0,0,0,0,0,1,"after",2022-02-02
"3039",3039,0,0,0,0,0,0,0,1,2,0,"after",2022-02-02
"3040",3040,0,0,1,0,0,1,0,0,2,1,"after",2022-02-02
"3041",3041,0,1,0,1,2,1,0,3,0,2,"after",2022-02-02
"3042",3042,1,4,0,0,1,1,1,1,1,1,"after",2022-02-01
"3043",3043,0,0,0,0,0,0,0,1,0,2,"after",2022-02-01
"3044",3044,0,1,0,0,0,0,0,0,0,0,"after",2022-02-01
"3045",3045,0,1,0,1,2,1,0,3,1,3,"after",2022-02-01
"3046",3046,1,1,0,0,0,0,0,4,0,6,"after",2022-02-01
"3047",3047,1,1,0,0,1,2,1,1,1,2,"after",2022-02-01
"3048",3048,2,2,0,0,0,0,0,2,1,2,"after",2022-02-01
"3049",3049,0,0,0,0,0,0,0,2,1,0,"after",2022-02-01
"3050",3050,1,3,0,1,3,1,3,1,2,5,"after",2022-02-01
"3051",3051,1,0,0,1,0,1,0,0,2,0,"after",2022-01-31
"3052",3052,0,1,2,1,0,1,0,0,2,1,"after",2022-01-31
"3053",3053,1,1,0,1,1,1,1,1,2,1,"after",2022-01-31
"3054",3054,0,0,0,0,0,0,0,3,1,4,"after",2022-01-31
"3055",3055,2,2,0,3,1,2,1,2,4,2,"after",2022-01-31
"3056",3056,2,2,1,2,0,2,0,0,3,1,"after",2022-01-31
"3057",3057,1,2,0,1,0,0,0,0,0,1,"after",2022-01-31
"3058",3058,3,2,0,2,1,2,0,3,3,4,"after",2022-01-31
"3059",3059,2,2,0,2,1,4,0,1,4,2,"after",2022-01-31
"3060",3060,1,2,0,1,2,2,1,3,4,4,"after",2022-01-31
"3061",3061,0,0,0,1,0,1,0,0,1,0,"after",2022-01-31
"3062",3062,0,0,0,0,0,0,0,0,1,0,"after",2022-01-31
"3063",3063,0,0,0,0,0,0,0,0,1,0,"after",2022-01-31
"3064",3064,2,2,1,2,1,1,1,1,3,1,"after",2022-01-31
"3065",3065,1,0,1,2,0,0,0,1,2,1,"after",2022-01-31
"3066",3066,0,2,0,0,1,0,1,2,0,2,"after",2022-01-31
"3067",3067,1,0,0,0,0,0,0,2,0,1,"after",2022-01-31
"3068",3068,1,0,1,2,1,2,0,3,2,4,"after",2022-01-31
"3069",3069,1,0,1,1,0,1,0,0,1,1,"after",2022-01-31
"3070",3070,1,0,0,0,0,0,0,1,2,1,"after",2022-01-31
"3071",3071,0,0,0,0,0,0,0,1,0,1,"after",2022-01-31
"3072",3072,0,0,0,0,1,0,0,1,0,2,"after",2022-01-31
"3073",3073,1,1,1,1,0,0,0,1,3,2,"after",2022-01-30
"3074",3074,1,1,1,2,1,2,1,1,2,2,"after",2022-01-30
"3075",3075,0,2,0,0,2,0,2,1,0,3,"after",2022-01-30
"3076",3076,0,1,0,1,0,1,0,0,1,1,"after",2022-01-30
"3077",3077,3,0,1,3,1,1,1,1,2,3,"after",2022-01-30
"3078",3078,1,1,0,1,1,0,1,0,0,1,"after",2022-01-30
"3079",3079,0,0,0,0,0,0,0,1,0,2,"after",2022-01-30
"3080",3080,1,1,0,0,1,1,1,1,1,1,"after",2022-01-30
"3081",3081,0,1,0,0,0,0,0,0,0,1,"after",2022-01-30
"3082",3082,0,2,0,1,2,0,1,2,0,2,"after",2022-01-30
"3083",3083,2,0,0,2,1,0,0,1,2,1,"after",2022-01-30
"3084",3084,0,0,1,0,0,0,0,0,1,0,"after",2022-01-30
"3085",3085,1,0,0,2,0,0,0,1,1,1,"after",2022-01-30
"3086",3086,1,0,0,1,0,0,0,0,1,1,"after",2022-01-30
"3087",3087,1,0,0,1,0,0,0,0,1,1,"after",2022-01-30
"3088",3088,0,0,0,0,0,0,0,0,0,0,"after",2022-01-30
"3089",3089,0,1,0,0,0,0,0,2,2,1,"after",2022-01-30
"3090",3090,0,0,1,1,0,1,0,0,1,1,"after",2022-01-30
"3091",3091,1,1,2,0,1,2,1,2,1,2,"after",2022-01-29
"3092",3092,1,2,1,1,1,1,1,1,1,1,"after",2022-01-29
"3093",3093,0,0,0,0,1,0,0,0,0,2,"after",2022-01-29
"3094",3094,1,2,1,1,0,1,1,0,1,0,"after",2022-01-29
"3095",3095,0,0,0,0,0,0,0,2,0,1,"after",2022-01-29
"3096",3096,0,3,0,0,2,0,2,2,0,2,"after",2022-01-29
"3097",3097,2,0,1,1,1,2,0,1,2,1,"after",2022-01-29
"3098",3098,0,0,0,0,0,0,0,0,0,1,"after",2022-01-29
"3099",3099,1,1,1,0,2,1,0,2,2,2,"after",2022-01-29
"3100",3100,0,0,0,0,0,0,0,0,0,0,"after",2022-01-29
"3101",3101,4,1,1,2,1,3,1,2,7,2,"after",2022-01-29
"3102",3102,0,1,0,0,2,0,0,1,0,2,"after",2022-01-29
"3103",3103,0,0,0,0,0,1,0,0,2,0,"after",2022-01-29
"3104",3104,3,0,4,5,0,4,0,1,6,2,"after",2022-01-29
"3105",3105,0,0,0,0,0,0,0,1,0,2,"after",2022-01-29
"3106",3106,0,0,0,0,0,0,0,0,1,0,"after",2022-01-28
"3107",3107,0,0,0,0,0,0,0,0,0,1,"after",2022-01-28
"3108",3108,0,1,1,1,0,1,0,1,2,2,"after",2022-01-28
"3109",3109,2,2,0,1,1,2,1,2,2,3,"after",2022-01-28
"3110",3110,0,0,0,0,0,0,0,1,0,1,"after",2022-01-28
"3111",3111,0,0,1,1,0,1,0,1,4,1,"after",2022-01-28
"3112",3112,0,0,0,0,0,1,0,0,1,0,"after",2022-01-28
"3113",3113,1,0,1,1,1,1,0,3,1,3,"after",2022-01-28
"3114",3114,0,1,0,0,1,0,0,1,1,2,"after",2022-01-28
"3115",3115,0,0,0,2,0,1,0,0,1,0,"after",2022-01-28
"3116",3116,2,1,0,0,2,1,1,1,2,3,"after",2022-01-28
"3117",3117,1,0,0,1,0,2,0,0,3,0,"after",2022-01-28
"3118",3118,1,0,0,1,0,1,0,0,3,1,"after",2022-01-28
"3119",3119,0,0,0,0,0,1,0,2,1,1,"after",2022-01-28
"3120",3120,0,0,0,0,0,1,0,2,1,1,"after",2022-01-28
"3121",3121,0,0,0,0,0,1,0,1,1,1,"after",2022-01-28
"3122",3122,1,1,2,0,0,0,0,2,3,1,"after",2022-01-28
"3123",3123,0,0,0,0,0,0,0,1,0,1,"after",2022-01-28
"3124",3124,1,0,0,1,0,0,0,1,2,0,"after",2022-01-28
"3125",3125,1,0,0,0,0,1,0,0,1,0,"after",2022-01-28
"3126",3126,0,1,0,0,1,1,0,1,1,1,"after",2022-01-28
"3127",3127,0,0,0,0,0,0,0,0,0,0,"after",2022-01-28
"3128",3128,0,0,0,0,0,0,0,0,0,0,"after",2022-01-28
"3129",3129,0,0,0,0,0,0,0,0,0,0,"after",2022-01-28
"3130",3130,1,1,0,2,0,1,0,1,2,2,"after",2022-01-28
"3131",3131,1,2,0,1,2,2,1,5,2,3,"after",2022-01-28
"3132",3132,0,1,0,1,2,1,0,2,1,4,"after",2022-01-28
"3133",3133,0,0,0,0,1,0,0,2,0,1,"after",2022-01-27
"3134",3134,1,2,1,1,2,0,3,2,2,5,"after",2022-01-27
"3135",3135,1,1,0,1,0,1,0,0,2,0,"after",2022-01-27
"3136",3136,0,1,0,0,0,0,0,1,0,2,"after",2022-01-27
"3137",3137,0,1,0,0,0,0,0,2,0,2,"after",2022-01-27
"3138",3138,2,1,1,2,0,2,0,1,2,1,"after",2022-01-27
"3139",3139,1,1,0,0,1,0,0,2,1,2,"after",2022-01-27
"3140",3140,1,0,1,0,0,0,0,0,1,0,"after",2022-01-27
"3141",3141,1,1,0,0,1,1,1,2,2,2,"after",2022-01-27
"3142",3142,0,1,0,0,0,0,0,0,1,0,"after",2022-01-27
"3143",3143,0,0,0,0,0,0,0,3,3,2,"after",2022-01-27
"3144",3144,0,0,0,0,0,0,0,0,0,0,"after",2022-01-27
"3145",3145,1,0,1,0,0,1,0,0,2,0,"after",2022-01-27
"3146",3146,0,0,0,0,0,0,0,1,0,0,"after",2022-01-27
"3147",3147,0,0,0,0,0,0,0,1,0,1,"after",2022-01-27
"3148",3148,0,2,0,0,2,0,0,2,1,2,"after",2022-01-27
"3149",3149,0,2,0,2,1,1,1,1,2,1,"after",2022-01-27
"3150",3150,0,0,0,0,0,0,0,0,0,0,"after",2022-01-27
"3151",3151,0,0,0,0,1,0,0,1,0,1,"after",2022-01-27
"3152",3152,0,0,0,0,0,0,0,1,0,1,"after",2022-01-27
"3153",3153,0,0,0,0,0,0,0,0,0,1,"after",2022-01-27
"3154",3154,1,1,0,0,1,2,0,3,3,2,"after",2022-01-27
"3155",3155,0,0,0,0,1,0,0,2,0,2,"after",2022-01-27
"3156",3156,2,2,1,0,1,0,1,1,2,3,"after",2022-01-27
"3157",3157,0,0,0,0,0,0,0,0,0,1,"after",2022-01-26
"3158",3158,1,3,1,0,3,2,3,6,1,6,"after",2022-01-26
"3159",3159,0,0,0,0,0,0,0,0,0,0,"after",2022-01-26
"3160",3160,1,0,0,0,0,0,0,0,1,0,"after",2022-01-26
"3161",3161,0,0,0,0,1,0,0,0,0,3,"after",2022-01-26
"3162",3162,1,0,0,1,0,1,0,0,3,0,"after",2022-01-26
"3163",3163,1,0,0,1,0,0,0,0,2,2,"after",2022-01-26
"3164",3164,0,0,0,0,0,0,0,0,0,0,"after",2022-01-26
"3165",3165,0,0,0,0,0,0,0,0,0,2,"after",2022-01-26
"3166",3166,1,2,1,1,2,1,1,2,1,3,"after",2022-01-26
"3167",3167,0,0,0,0,0,0,0,0,0,0,"after",2022-01-26
"3168",3168,1,1,0,2,1,2,1,2,3,2,"after",2022-01-26
"3169",3169,1,2,0,0,3,1,1,5,1,5,"after",2022-01-26
"3170",3170,2,2,1,1,1,1,1,3,1,3,"after",2022-01-26
"3171",3171,0,0,0,2,0,2,0,1,1,1,"after",2022-01-26
"3172",3172,0,0,0,0,1,0,1,1,0,2,"after",2022-01-26
"3173",3173,0,0,0,0,0,0,0,0,1,1,"after",2022-01-26
"3174",3174,1,0,0,3,0,1,1,2,3,3,"after",2022-01-26
"3175",3175,0,0,0,0,0,0,0,1,0,1,"after",2022-01-26
"3176",3176,1,0,2,2,0,0,0,1,3,1,"after",2022-01-26
"3177",3177,0,0,0,0,0,0,0,1,1,1,"after",2022-01-26
"3178",3178,0,0,0,0,0,0,0,0,0,1,"after",2022-01-26
"3179",3179,0,0,0,1,0,0,0,0,0,1,"after",2022-01-26
"3180",3180,2,2,1,2,0,1,0,1,1,1,"after",2022-01-26
"3181",3181,0,0,0,0,1,1,1,2,1,2,"after",2022-01-26
"3182",3182,0,0,0,0,0,0,0,0,0,0,"after",2022-01-26
"3183",3183,1,0,2,1,0,1,0,0,2,0,"after",2022-01-26
"3184",3184,0,1,0,0,1,0,0,1,0,1,"after",2022-01-26
"3185",3185,0,0,0,0,0,0,0,0,0,0,"after",2022-01-26
"3186",3186,0,0,0,0,0,0,0,0,0,0,"after",2022-01-26
"3187",3187,0,0,0,1,1,0,0,2,1,2,"after",2022-01-26
"3188",3188,1,2,1,0,1,1,1,5,2,5,"after",2022-01-26
"3189",3189,0,0,0,0,0,0,0,0,0,0,"after",2022-01-26
"3190",3190,2,2,1,1,1,1,0,2,2,3,"after",2022-01-26
"3191",3191,1,2,0,1,2,0,1,2,3,3,"after",2022-01-26
"3192",3192,1,0,1,0,0,1,0,1,2,1,"after",2022-01-26
"3193",3193,1,1,0,2,0,1,1,1,1,1,"after",2022-01-26
"3194",3194,0,0,0,0,0,0,0,0,0,0,"after",2022-01-26
"3195",3195,2,2,0,1,2,2,1,2,3,3,"after",2022-01-26
"3196",3196,0,0,0,0,1,0,0,0,0,1,"after",2022-01-26
"3197",3197,0,1,0,0,1,0,0,3,0,6,"after",2022-01-26
"3198",3198,0,2,0,0,1,0,1,1,0,2,"after",2022-01-26
"3199",3199,0,1,0,0,0,0,0,0,1,0,"after",2022-01-26
"3200",3200,0,1,0,0,1,0,1,1,0,2,"after",2022-01-26
"3201",3201,0,1,0,1,0,0,0,0,0,0,"after",2022-01-26
"3202",3202,1,1,1,3,0,0,0,0,2,2,"after",2022-01-26
"3203",3203,0,0,0,0,0,0,1,0,1,0,"after",2022-01-26
"3204",3204,1,0,1,0,0,0,0,1,1,1,"after",2022-01-26
"3205",3205,0,1,0,0,1,0,0,3,0,3,"after",2022-01-26
"3206",3206,0,1,0,0,3,0,1,3,1,5,"after",2022-01-26
"3207",3207,2,0,0,1,1,0,0,1,2,2,"after",2022-01-26
"3208",3208,1,1,0,0,1,1,1,1,1,1,"after",2022-01-25
"3209",3209,1,1,0,0,1,1,1,1,1,1,"after",2022-01-25
"3210",3210,0,0,0,0,0,0,0,0,0,0,"after",2022-01-25
"3211",3211,0,1,0,0,0,0,0,0,0,0,"after",2022-01-25
"3212",3212,0,1,0,0,2,0,0,3,0,3,"after",2022-01-25
"3213",3213,0,0,0,0,0,0,0,0,0,0,"after",2022-01-25
"3214",3214,0,1,0,0,1,0,0,1,0,2,"after",2022-01-25
"3215",3215,0,1,1,0,3,1,2,1,2,4,"after",2022-01-25
"3216",3216,0,0,1,0,1,0,0,1,1,1,"after",2022-01-25
"3217",3217,0,0,0,0,0,0,0,0,1,0,"after",2022-01-25
"3218",3218,1,1,1,1,1,1,1,1,1,2,"after",2022-01-25
"3219",3219,0,0,0,0,1,0,0,1,0,1,"after",2022-01-25
"3220",3220,1,0,0,1,0,1,0,1,2,1,"after",2022-01-25
"3221",3221,0,0,0,0,0,0,0,0,0,0,"after",2022-01-25
"3222",3222,0,0,0,0,0,1,0,1,2,1,"after",2022-01-25
"3223",3223,0,0,0,0,0,0,0,0,0,1,"after",2022-01-25
"3224",3224,0,1,1,1,2,1,0,2,1,4,"after",2022-01-25
"3225",3225,0,0,0,1,1,2,0,3,3,5,"after",2022-01-25
"3226",3226,0,0,0,0,0,0,1,0,0,0,"after",2022-01-25
"3227",3227,0,1,0,0,1,0,0,2,0,2,"after",2022-01-25
"3228",3228,2,0,0,0,1,1,0,4,3,4,"after",2022-01-25
"3229",3229,0,0,1,0,0,0,0,0,1,0,"after",2022-01-25
"3230",3230,2,1,1,1,0,1,0,0,3,0,"after",2022-01-25
"3231",3231,1,2,0,0,0,0,0,2,1,4,"after",2022-01-25
"3232",3232,0,1,1,0,0,0,0,1,1,0,"after",2022-01-25
"3233",3233,0,1,1,0,1,1,0,4,1,6,"after",2022-01-25
"3234",3234,3,0,3,1,0,1,0,3,3,4,"after",2022-01-25
"3235",3235,0,1,0,0,2,0,1,1,0,4,"after",2022-01-25
"3236",3236,0,1,0,0,0,0,0,0,0,0,"after",2022-01-25
"3237",3237,0,0,0,0,0,0,0,1,0,1,"after",2022-01-25
"3238",3238,0,1,0,0,1,0,0,2,0,2,"after",2022-01-25
"3239",3239,0,1,0,0,0,0,1,0,0,0,"after",2022-01-25
"3240",3240,2,1,0,0,1,2,1,1,1,2,"after",2022-01-25
"3241",3241,0,0,0,0,0,0,0,0,0,0,"after",2022-01-25
"3242",3242,0,1,0,0,0,0,0,1,0,0,"after",2022-01-25
"3243",3243,2,0,2,2,0,2,0,2,2,3,"after",2022-01-25
"3244",3244,0,1,0,1,1,0,1,2,0,4,"after",2022-01-25
"3245",3245,0,0,0,0,0,0,0,0,0,0,"after",2022-01-25
"3246",3246,0,1,0,0,1,0,1,3,0,5,"after",2022-01-25
"3247",3247,2,0,2,2,0,2,0,0,3,0,"after",2022-01-25
"3248",3248,1,0,2,2,0,1,0,1,3,2,"after",2022-01-25
"3249",3249,0,0,0,1,0,0,0,1,1,0,"after",2022-01-25
"3250",3250,1,0,2,0,0,1,0,0,2,1,"after",2022-01-25
"3251",3251,0,0,0,0,0,0,0,0,0,0,"after",2022-01-25
"3252",3252,0,0,0,0,0,0,0,0,0,0,"after",2022-01-25
"3253",3253,0,2,0,0,1,0,1,2,0,3,"after",2022-01-25
"3254",3254,1,0,1,1,2,0,0,2,2,3,"after",2022-01-25
"3255",3255,0,0,0,1,1,0,0,3,0,4,"after",2022-01-25
"3256",3256,1,0,1,1,1,1,0,2,0,2,"after",2022-01-25
"3257",3257,1,0,2,0,0,1,0,4,3,2,"after",2022-01-25
"3258",3258,1,1,0,1,0,0,0,1,2,4,"after",2022-01-25
"3259",3259,1,1,0,1,0,0,0,2,0,1,"after",2022-01-25
"3260",3260,0,0,0,0,0,0,0,2,1,0,"after",2022-01-25
"3261",3261,0,0,0,0,0,0,0,1,0,1,"after",2022-01-25
"3262",3262,0,0,0,0,0,0,0,1,0,0,"after",2022-01-25
"3263",3263,0,0,0,0,0,0,0,0,0,0,"after",2022-01-25
"3264",3264,1,0,0,0,1,1,0,0,2,1,"after",2022-01-25
"3265",3265,0,0,0,0,0,0,0,1,2,1,"after",2022-01-25
"3266",3266,0,1,0,0,0,1,0,0,2,2,"after",2022-01-25
"3267",3267,0,0,0,1,0,0,0,0,0,0,"after",2022-01-25
"3268",3268,0,0,0,0,0,0,0,3,0,2,"after",2022-01-25
"3269",3269,0,0,0,0,0,0,0,0,0,0,"after",2022-01-25
"3270",3270,3,1,1,1,0,1,0,1,3,2,"after",2022-01-25
"3271",3271,0,1,1,0,0,0,0,1,1,1,"after",2022-01-25
"3272",3272,0,0,1,0,0,0,0,1,1,0,"after",2022-01-25
"3273",3273,1,0,1,0,0,0,0,0,1,1,"after",2022-01-25
"3274",3274,0,1,0,0,0,0,0,1,1,1,"after",2022-01-25
"3275",3275,1,0,0,0,0,0,0,1,1,2,"after",2022-01-25
"3276",3276,0,0,0,0,0,0,0,0,0,0,"after",2022-01-25
"3277",3277,0,0,0,0,0,0,0,0,0,0,"after",2022-01-25
"3278",3278,0,0,0,0,0,0,0,0,0,0,"after",2022-01-25
"3279",3279,1,0,1,1,0,1,0,2,1,3,"after",2022-01-25
"3280",3280,0,0,0,0,0,0,0,2,0,4,"after",2022-01-25
"3281",3281,1,1,0,2,1,1,1,3,2,3,"after",2022-01-24
"3282",3282,1,0,0,0,0,0,0,0,2,1,"after",2022-01-24
"3283",3283,0,0,1,1,0,0,0,0,3,1,"after",2022-01-24
"3284",3284,0,0,0,0,0,2,0,1,2,1,"after",2022-01-24
"3285",3285,0,0,0,0,0,0,0,0,0,0,"after",2022-01-24
"3286",3286,0,1,1,0,0,0,0,1,2,0,"after",2022-01-24
"3287",3287,0,3,0,1,1,0,1,1,0,1,"after",2022-01-24
"3288",3288,0,1,0,0,0,0,0,0,0,1,"after",2022-01-24
"3289",3289,1,0,0,1,0,0,0,1,1,0,"after",2022-01-24
"3290",3290,0,0,0,0,0,1,0,0,2,0,"after",2022-01-24
"3291",3291,0,1,0,0,1,0,0,1,0,2,"after",2022-01-24
"3292",3292,0,0,0,1,0,1,0,0,2,0,"after",2022-01-24
"3293",3293,0,1,0,0,1,0,1,3,0,4,"after",2022-01-24
"3294",3294,0,1,0,0,1,0,1,2,0,3,"after",2022-01-24
"3295",3295,0,0,0,0,0,0,0,0,2,0,"after",2022-01-24
"3296",3296,1,0,1,0,0,0,0,0,1,1,"after",2022-01-24
"3297",3297,0,0,0,0,0,1,0,0,2,0,"after",2022-01-24
"3298",3298,0,0,0,0,0,0,0,0,0,0,"after",2022-01-24
"3299",3299,0,0,0,0,0,0,0,0,0,0,"after",2022-01-24
"3300",3300,0,0,0,0,1,0,0,1,0,3,"after",2022-01-24
"3301",3301,0,0,0,0,2,0,0,1,0,3,"after",2022-01-24
"3302",3302,0,0,0,0,0,0,0,0,0,0,"after",2022-01-24
"3303",3303,1,0,0,1,0,2,0,1,2,3,"after",2022-01-24
"3304",3304,0,2,0,0,1,0,0,2,0,1,"after",2022-01-24
"3305",3305,0,0,0,0,0,0,0,0,0,0,"after",2022-01-24
"3306",3306,1,1,0,1,0,0,0,1,2,2,"after",2022-01-24
"3307",3307,0,0,0,0,0,1,0,2,1,3,"after",2022-01-24
"3308",3308,0,0,0,1,0,1,0,0,1,0,"after",2022-01-24
"3309",3309,0,0,0,0,0,0,0,1,1,2,"after",2022-01-24
"3310",3310,0,0,0,0,0,0,0,2,0,3,"after",2022-01-24
"3311",3311,0,0,0,0,1,0,0,1,0,1,"after",2022-01-24
"3312",3312,0,1,0,0,0,0,0,0,0,0,"after",2022-01-24
"3313",3313,0,0,0,0,1,0,0,1,0,2,"after",2022-01-24
"3314",3314,0,0,0,0,0,0,0,1,1,1,"after",2022-01-24
"3315",3315,1,0,0,0,0,1,0,0,2,2,"after",2022-01-24
"3316",3316,1,0,0,0,0,1,0,0,2,2,"after",2022-01-24
"3317",3317,0,1,0,0,0,0,0,2,1,4,"after",2022-01-24
"3318",3318,1,1,1,2,1,1,1,3,2,3,"after",2022-01-24
"3319",3319,3,0,1,0,0,1,0,0,6,2,"after",2022-01-24
"3320",3320,0,1,0,2,0,0,0,0,2,2,"after",2022-01-24
"3321",3321,0,0,0,0,0,0,0,0,0,0,"after",2022-01-23
"3322",3322,3,1,2,3,2,2,1,3,2,6,"after",2022-01-23
"3323",3323,3,1,2,3,2,2,1,3,2,6,"after",2022-01-23
"3324",3324,2,0,1,0,0,0,0,2,2,0,"after",2022-01-23
"3325",3325,1,0,0,0,0,0,0,1,0,3,"after",2022-01-23
"3326",3326,1,0,0,1,0,0,0,0,1,0,"after",2022-01-23
"3327",3327,1,1,1,1,1,1,1,1,3,2,"after",2022-01-23
"3328",3328,1,0,0,0,0,0,0,1,2,1,"after",2022-01-23
"3329",3329,1,0,0,1,0,1,0,0,2,0,"after",2022-01-23
"3330",3330,0,1,1,0,0,0,0,0,1,2,"after",2022-01-23
"3331",3331,1,0,1,0,0,0,0,1,1,1,"after",2022-01-23
"3332",3332,0,0,0,0,0,0,0,0,1,0,"after",2022-01-23
"3333",3333,1,0,0,1,0,0,0,0,2,0,"after",2022-01-23
"3334",3334,1,0,1,1,0,1,0,1,4,0,"after",2022-01-23
"3335",3335,1,0,0,1,0,0,0,1,3,0,"after",2022-01-23
"3336",3336,1,1,0,0,1,0,0,2,1,2,"after",2022-01-23
"3337",3337,1,2,1,1,1,1,0,1,1,3,"after",2022-01-23
"3338",3338,0,0,0,0,0,0,0,0,0,1,"after",2022-01-23
"3339",3339,0,0,0,0,0,0,0,0,0,0,"after",2022-01-23
"3340",3340,0,0,0,0,0,0,0,1,0,1,"after",2022-01-23
"3341",3341,1,0,0,0,0,1,0,0,3,3,"after",2022-01-23
"3342",3342,1,0,0,1,0,0,0,0,1,2,"after",2022-01-23
"3343",3343,0,2,0,1,1,0,2,2,1,4,"after",2022-01-23
"3344",3344,1,2,1,2,1,1,0,2,2,2,"after",2022-01-23
"3345",3345,0,0,0,0,0,0,0,0,0,0,"after",2022-01-23
"3346",3346,0,1,0,0,0,1,0,1,1,4,"after",2022-01-23
"3347",3347,1,2,0,0,1,1,1,2,2,2,"after",2022-01-23
